instrument family,instrument,technique original,modulation technique,file_name,subset,label
Tubas,Bass-Tuba,flatterzunge-and-voice-unison,flatterzunge,BBTb-flatt+voice-uni-D4-mf.wav,test,4
Trombones,Tenor-Trombone,flatterzunge,flatterzunge,TTbn-flatt-D#3-mf.wav,validation,4
Strings,Violin,tremolo,tremolo,Vn-trem-G#4-pp-3c.wav,training,2
Strings,Violin,artificial-harmonic-tremolo,tremolo,Vn-art-harm-trem-A#6-mf-3c.wav,training,2
Trumpets,Trumpet-C-cup,flatterzunge,flatterzunge,TpC+C-flatt-C4-mf.wav,training,4
Saxophones,Alto-Sax,trill-major-second-up,trill,ASax-trill-maj2-C4-mf.wav,training,1
Trombones,Tenor-Trombone-cup,flatterzunge,flatterzunge,TTbn+C-flatt-G4-mf.wav,training,4
Strings,Violoncello,tremolo,tremolo,Vc-trem-A#3-mf-2c.wav,training,2
Trumpets,Trumpet-C-harmon,flatterzunge,flatterzunge,TpC+H-flatt-A4-mf.wav,test,4
Clarinets,Clarinet-Bb,flatterzunge,flatterzunge,BbCl-flatt-F6-mf.wav,training,4
Strings,Violin,tremolo,tremolo,Vn-trem-D6-pp-1c.wav,training,2
Strings,Violin,tremolo,tremolo,Vn-trem-G4-ff-3c.wav,training,2
Trumpets,Trumpet-C,flatterzunge,flatterzunge,TpC-flatt-E4-mf.wav,training,4
Strings,Violoncello,tremolo,tremolo,Vc-trem-F5-ff-1c.wav,validation,2
Strings,Viola,trill-minor-second-up,trill,Va-trill-min2-D5-mf-1c.wav,test,1
Strings,Violoncello,trill-minor-second-up,trill,Vc-trill-min2-C#3-mf-3c.wav,training,1
Horns,Horn-sordina,flatterzunge,flatterzunge,Hn+S-flatt-A2-mf.wav,training,4
Strings,Viola,trill-major-second-up,trill,Va-trill-maj2-A#3-mf-3c.wav,test,1
Flutes,Flute,trill-minor-second-up,trill,Fl-trill-min2-C4-mf.wav,validation,1
Strings,Viola,sul-tasto-tremolo,tremolo,Va-tasto-trem-F4-mf-3c.wav,test,2
Strings,Violin,trill-major-second-up,trill,Vn-trill-maj2-A#5-mf-2c.wav,training,1
Strings,Violoncello,tremolo,tremolo,Vc-trem-D3-pp-4c.wav,test,2
Strings,Viola,tremolo,tremolo,Va-trem-C5-ff-3c.wav,validation,2
Horns,Horn,flatterzunge,flatterzunge,Hn-flatt-D#4-pp.wav,test,4
Oboes,Oboe,flatterzunge,flatterzunge,Ob-flatt-B4-mf.wav,validation,4
Trombones,Tenor-Trombone,vibrato,vibrato,TTbn-vib-G3-fff.wav,training,0
Strings,Viola,artificial-harmonic-tremolo,tremolo,Va-art-harm-trem-D7-mf-1c.wav,validation,2
Strings,Violoncello-sordina-piombo,tremolo,tremolo,Vc+SP-trem-F#2-mf-4c.wav,training,2
Strings,Viola,tremolo,tremolo,Va-trem-G3-ff-4c.wav,test,2
Trombones,Tenor-Trombone,vibrato,vibrato,TTbn-vib-F#3-mf.wav,validation,0
Saxophones,Alto-Sax,ordinario-to-flatterzunge,flatterzunge,ASax-ord_flatt-F5-mf.wav,training,4
Trumpets,Trumpet-C,flatterzunge,flatterzunge,TpC-flatt-D#5-pp.wav,training,4
Strings,Violoncello-sordina,tremolo,tremolo,Vc+S-trem-A#2-mf-3c.wav,training,2
Strings,Viola,ordinario-to-tremolo,tremolo,Va-ord_trem-C4-mf.wav,training,2
Strings,Violin,tremolo,tremolo,Vn-trem-G5-pp-3c.wav,test,2
Strings,Violin,tremolo,tremolo,Vn-trem-D5-pp-4c.wav,training,2
Strings,Contrabass,tremolo,tremolo,Cb-trem-G1-ff-4c.wav,training,2
Strings,Violoncello,sul-ponticello-tremolo,tremolo,Vc-pont-trem-G#2-mf-4c.wav,validation,2
Strings,Violoncello,tremolo,tremolo,Vc-trem-E4-mf-1c.wav,validation,2
Horns,Horn-sordina,flatterzunge,flatterzunge,Hn+S-flatt-D3-mf.wav,validation,4
Strings,Viola,ordinario-to-tremolo,tremolo,Va-ord_trem-C#4-mf-3c.wav,training,2
Oboes,Oboe,double-trill-minor-second-up,trill,Ob-dbl-trill-min2-B5-mf.wav,test,1
Strings,Violin-sordina,tremolo,tremolo,Vn+S-trem-E5-ff-3c.wav,training,2
Strings,Contrabass,sul-ponticello-tremolo,tremolo,Cb-pont-trem-G#2-mf-4c.wav,training,2
Strings,Viola,sul-tasto-tremolo,tremolo,Va-tasto-trem-B3-mf-4c.wav,training,2
Trombones,Tenor-Trombone-straight,flatterzunge,flatterzunge,TTbn+S-flatt-F4-mf.wav,validation,4
Strings,Violin,tremolo,tremolo,Vn-trem-A#5-pp-2c.wav,test,2
PluckedStrings,Harp,bisbigliando,bisbigliando,Hp-bisb-F1-mf.wav,test,3
Strings,Viola,tremolo,tremolo,Va-trem-C#6-ff-1c.wav,test,2
Trombones,Tenor-Trombone,ordinario-to-flatterzunge,flatterzunge,TTbn-ord_flatt-E2-f.wav,training,4
Bassoons,Bassoon,flatterzunge,flatterzunge,Bn-flatt-C3-mf.wav,training,4
Strings,Viola,ordinario-to-tremolo,tremolo,Va-ord_trem-F4-mf-3c.wav,validation,2
Flutes,Flute,flatterzunge,flatterzunge,Fl-flatt-C4-pp.wav,validation,4
Strings,Violin-sordina,tremolo,tremolo,Vn+S-trem-A#3-ff.wav,training,2
Oboes,Oboe,vibrato,vibrato,Ob-vib-C6-mf.wav,training,0
Clarinets,Clarinet-Bb,flatterzunge,flatterzunge,BbCl-flatt-B3-pp.wav,test,4
Oboes,Oboe,flatterzunge,flatterzunge,Ob-flatt-F5-mf.wav,training,4
Horns,Horn,flatterzunge-stopped,flatterzunge,Hn-flatt-stopped-E3-mf.wav,training,4
Strings,Viola-sordina,tremolo,tremolo,Va+S-trem-C6-mf-1c.wav,training,2
Strings,Violin-sordina-piombo,tremolo,tremolo,Vn+SP-trem-B3-mf-4c.wav,test,2
Clarinets,Clarinet-Bb,trill-minor-second-up,trill,BbCl-trill-min2-G#4-mf.wav,training,1
Strings,Violin-sordina,tremolo,tremolo,Vn+S-trem-G#3-pp.wav,training,2
Trumpets,Trumpet-C,flatterzunge,flatterzunge,TpC-flatt-B4-ff.wav,validation,4
Trombones,Tenor-Trombone,flatterzunge,flatterzunge,TTbn-flatt-D#4-pp.wav,test,4
Strings,Contrabass,tremolo,tremolo,Cb-trem-B1-ff-4c.wav,training,2
Strings,Violin,trill-major-second-up,trill,Vn-trill-maj2-C#4-mf-4c.wav,training,1
Flutes,Flute,flatterzunge-to-ordinario,flatterzunge,Fl-flatt_ord-A4-mf.wav,test,4
Strings,Contrabass,artificial-harmonic-tremolo,tremolo,Cb-art-harm-trem-C#5-mf-2c.wav,training,2
Bassoons,Bassoon,trill-minor-second-up,trill,Bn-trill-min2-F#4-mf.wav,training,1
Strings,Violin-sordina,tremolo,tremolo,Vn+S-trem-F#4-ff-3c.wav,training,2
Strings,Violoncello-sordina,tremolo,tremolo,Vc+S-trem-F3-mf-2c.wav,training,2
Trumpets,Trumpet-C,trill-minor-second-up,trill,TpC-trill-min2-A#3-mf.wav,training,1
Clarinets,Clarinet-Bb,flatterzunge,flatterzunge,BbCl-flatt-B4-mf.wav,training,4
Strings,Contrabass,trill-minor-second-up,trill,Cb-trill-min2-C2-mf-3c.wav,training,1
Flutes,Flute,flatterzunge,flatterzunge,Fl-flatt-B6-ff.wav,training,4
Strings,Viola-sordina,tremolo,tremolo,Va+S-trem-G#3-mf-4c.wav,training,2
Bassoons,Bassoon,trill-minor-second-up,trill,Bn-trill-min2-C2-mf.wav,training,1
Clarinets,Clarinet-Bb,trill-major-second-up,trill,BbCl-trill-maj2-C#6-mf.wav,training,1
Strings,Contrabass,trill-minor-second-up,trill,Cb-trill-min2-B2-mf-2c.wav,training,1
Bassoons,Bassoon,trill-major-second-up,trill,Bn-trill-maj2-F#2-mf.wav,test,1
Strings,Contrabass,artificial-harmonic-tremolo,tremolo,Cb-art-harm-trem-A5-mf-1c.wav,training,2
Trumpets,Trumpet-C,trill-major-second-up,trill,TpC-trill-maj2-B3-mf.wav,test,1
PluckedStrings,Harp,bisbigliando,bisbigliando,Hp-bisb-C#5-p.wav,validation,3
Strings,Violin-sordina,tremolo,tremolo,Vn+S-trem-F5-pp-3c.wav,validation,2
Clarinets,Clarinet-Bb,trill-major-second-up,trill,BbCl-trill-maj2-C6-mf.wav,test,1
Strings,Violoncello-sordina,tremolo,tremolo,Vc+S-trem-E5-mf-1c.wav,test,2
Strings,Violoncello,tremolo,tremolo,Vc-trem-G3-mf-3c.wav,training,2
Trombones,Tenor-Trombone,flatterzunge,flatterzunge,TTbn-flatt-E4-ff.wav,test,4
Flutes,Flute,flatterzunge,flatterzunge,Fl-flatt-C7-mf.wav,test,4
Trombones,Tenor-Trombone,flatterzunge,flatterzunge,TTbn-flatt-F4-ff.wav,training,4
Strings,Viola,tremolo,tremolo,Va-trem-C#4-mf-3c.wav,validation,2
Strings,Violoncello,sul-ponticello-tremolo,tremolo,Vc-pont-trem-G3-mf-2c.wav,validation,2
Strings,Violin,trill-minor-second-up,trill,Vn-trill-min2-F#4-mf-3c.wav,test,1
Horns,Horn,flatterzunge-stopped,flatterzunge,Hn-flatt-stopped-G#3-mf.wav,test,4
Strings,Viola,sul-tasto-tremolo,tremolo,Va-tasto-trem-D#6-mf-1c.wav,test,2
Strings,Contrabass,tremolo,tremolo,Cb-trem-F4-ff-1c.wav,training,2
Trumpets,Trumpet-C-cup,flatterzunge,flatterzunge,TpC+C-flatt-A#4-mf.wav,training,4
Trombones,Tenor-Trombone-harmon,flatterzunge,flatterzunge,TTbn+H-flatt-G#2-mf.wav,training,4
Oboes,Oboe,trill-major-second-up,trill,Ob-trill-maj2-D#6-mf.wav,training,1
Strings,Contrabass,trill-major-second-up,trill,Cb-trill-maj2-G#2-mf-2c.wav,training,1
Strings,Violoncello,tremolo,tremolo,Vc-trem-F#5-mf-1c.wav,training,2
Trombones,Tenor-Trombone,vibrato,vibrato,TTbn-vib-G2-mf.wav,training,0
Strings,Violoncello,sul-ponticello-tremolo,tremolo,Vc-pont-trem-C4-mf-2c.wav,training,2
Tubas,Bass-Tuba,trill-minor-second-up,trill,BBTb-trill-min2-F#2-mf.wav,validation,1
Strings,Viola,tremolo-to-ordinario,tremolo,Va-trem_ord-C#5-mf-2c.wav,training,2
Strings,Contrabass-sordina,tremolo,tremolo,Cb+S-trem-D#2-mf-3c.wav,training,2
Bassoons,Bassoon,trill-major-second-up,trill,Bn-trill-maj2-F#3-mf.wav,training,1
Flutes,Flute,trill-minor-second-up,trill,Fl-trill-min2-D5-mf.wav,training,1
Trombones,Tenor-Trombone,flatterzunge,flatterzunge,TTbn-flatt-A#3-pp.wav,training,4
Horns,Horn,ordinario-to-flatterzunge,flatterzunge,Hn-ord_flatt-G3-f.wav,training,4
Strings,Violoncello,tremolo,tremolo,Vc-trem-F#4-pp-1c.wav,training,2
Trumpets,Trumpet-C-harmon,flatterzunge,flatterzunge,TpC+H-flatt-A#3-mf.wav,training,4
Strings,Viola,tremolo,tremolo,Va-trem-C#5-mf-1c.wav,test,2
Flutes,Flute,trill-minor-second-up,trill,Fl-trill-min2-E4-mf.wav,training,1
Strings,Contrabass-sordina,tremolo,tremolo,Cb+S-trem-F2-mf-3c.wav,validation,2
Strings,Viola,trill-major-second-up,trill,Va-trill-maj2-A5-mf-1c.wav,validation,1
Tubas,Bass-Tuba,flatterzunge,flatterzunge,BBTb-flatt-C#4-pp.wav,training,4
Tubas,Bass-Tuba,flatterzunge-to-ordinario,flatterzunge,BBTb-flatt_ord-A1-mf.wav,validation,4
Trombones,Tenor-Trombone,flatterzunge,flatterzunge,TTbn-flatt-F4-mf.wav,training,4
PluckedStrings,Harp,bisbigliando-with-stick,bisbigliando,Hp-bisb+stick-D#3-mf.wav,training,3
Flutes,Flute,trill-major-second-up,trill,Fl-trill-maj2-G5-mf.wav,test,1
Strings,Viola,sul-tasto-tremolo,tremolo,Va-tasto-trem-E4-mf-4c.wav,training,2
Strings,Contrabass,tremolo,tremolo,Cb-trem-C#4-ff-1c.wav,training,2
Strings,Viola,artificial-harmonic-tremolo,tremolo,Va-art-harm-trem-G5-mf-3c.wav,validation,2
Strings,Contrabass,sul-tasto-tremolo,tremolo,Cb-tasto-trem-G#2-mf-1c.wav,validation,2
Trumpets,Trumpet-C,flatterzunge,flatterzunge,TpC-flatt-A5-pp.wav,training,4
PluckedStrings,Harp,bisbigliando,bisbigliando,Hp-bisb-D5-mf.wav,validation,3
Strings,Violin-sordina,tremolo,tremolo,Vn+S-trem-D#4-ff-4c.wav,training,2
Trumpets,Trumpet-C-cup,flatterzunge,flatterzunge,TpC+C-flatt-A4-mf.wav,training,4
Flutes,Flute,flatterzunge,flatterzunge,Fl-flatt-E5-mf.wav,training,4
Bassoons,Bassoon,trill-minor-second-up,trill,Bn-trill-min2-A#4-mf.wav,validation,1
Trumpets,Trumpet-C,trill-major-second-up,trill,TpC-trill-maj2-C4-mf.wav,training,1
Trombones,Tenor-Trombone,flatterzunge,flatterzunge,TTbn-flatt-C3-ff.wav,training,4
Trumpets,Trumpet-C-harmon,flatterzunge,flatterzunge,TpC+H-flatt-C4-mf.wav,training,4
Strings,Contrabass,tremolo-to-ordinario,tremolo,Cb-trem_ord-E4-mf.wav,test,2
Strings,Violoncello,trill-major-second-up,trill,Vc-trill-maj2-F#2-mf-4c.wav,training,1
Flutes,Flute,trill-minor-second-up,trill,Fl-trill-min2-D4-mf.wav,training,1
Strings,Contrabass,sul-ponticello-tremolo,tremolo,Cb-pont-trem-E2-mf-2c.wav,training,2
PluckedStrings,Harp,bisbigliando,bisbigliando,Hp-bisb-F#2-p.wav,training,3
Tubas,Bass-Tuba,ordinario-to-flatterzunge,flatterzunge,BBTb-ord_flatt-D4-mf.wav,training,4
Strings,Viola-sordina,tremolo,tremolo,Va+S-trem-F#4-mf-2c.wav,test,2
Strings,Viola,trill-major-second-up,trill,Va-trill-maj2-F5-mf-1c.wav,validation,1
Bassoons,Bassoon,vibrato,vibrato,Bn-vib-G#4-mf.wav,validation,0
Strings,Violin,ordinario-to-tremolo,tremolo,Vn-ord_trem-C4-mf.wav,training,2
Strings,Violin,tremolo,tremolo,Vn-trem-A3-mf-4c.wav,training,2
Trombones,Tenor-Trombone,vibrato,vibrato,TTbn-vib-B2-fff.wav,test,0
Strings,Violoncello,sul-tasto-tremolo,tremolo,Vc-tasto-trem-F2-mf-4c.wav,training,2
Strings,Violin,trill-major-second-up,trill,Vn-trill-maj2-D#5-mf-2c.wav,training,1
Clarinets,Clarinet-Bb,trill-major-second-up,trill,BbCl-trill-maj2-F5-mf.wav,training,1
Strings,Viola,sul-ponticello-tremolo,tremolo,Va-pont-trem-B4-mf-1c.wav,training,2
Strings,Viola,tremolo,tremolo,Va-trem-C6-ff-1c.wav,training,2
Strings,Viola,sul-ponticello-tremolo,tremolo,Va-pont-trem-B3-mf-4c.wav,validation,2
Strings,Viola-sordina-piombo,tremolo,tremolo,Va+SP-trem-C4-mf.wav,training,2
Saxophones,Alto-Sax,flatterzunge,flatterzunge,ASax-flatt-G#3-mf.wav,test,4
Strings,Viola,tremolo,tremolo,Va-trem-A4-ff-1c.wav,training,2
Trombones,Tenor-Trombone,flatterzunge,flatterzunge,TTbn-flatt-B3-mf.wav,training,4
Flutes,Flute,flatterzunge-to-ordinario,flatterzunge,Fl-flatt_ord-D#4-mf.wav,training,4
Trumpets,Trumpet-C,flatterzunge,flatterzunge,TpC-flatt-G3-ff.wav,training,4
Trumpets,Trumpet-C-straight,flatterzunge,flatterzunge,TpC+S-flatt-C6-mf.wav,training,4
Trombones,Tenor-Trombone,flatterzunge-to-ordinario,flatterzunge,TTbn-flatt_ord-G4-f.wav,training,4
Strings,Violoncello,tremolo-to-ordinario,tremolo,Vc-trem_ord-F#4-mf.wav,training,2
Strings,Contrabass,tremolo-to-ordinario,tremolo,Cb-trem_ord-E3-mf.wav,training,2
Strings,Viola,tremolo,tremolo,Va-trem-C4-pp-4c.wav,training,2
Strings,Contrabass-sordina,tremolo,tremolo,Cb+S-trem-A3-mf-1c.wav,training,2
Strings,Contrabass,trill-major-second-up,trill,Cb-trill-maj2-C2-mf-4c.wav,training,1
Strings,Violoncello,sul-tasto-tremolo,tremolo,Vc-tasto-trem-D#4-mf-2c.wav,validation,2
Strings,Contrabass,ordinario-to-tremolo,tremolo,Cb-ord_trem-C2-mf.wav,training,2
Strings,Viola,tremolo,tremolo,Va-trem-B5-mf-1c.wav,validation,2
Flutes,Flute,flatterzunge,flatterzunge,Fl-flatt-G#5-ff.wav,validation,4
Strings,Violin,trill-major-second-up,trill,Vn-trill-maj2-D5-mf-2c.wav,training,1
Strings,Violoncello,tremolo,tremolo,Vc-trem-G#3-mf-2c.wav,training,2
Strings,Contrabass,trill-major-second-up,trill,Cb-trill-maj2-A#1-mf-4c.wav,test,1
Strings,Violin-sordina,tremolo,tremolo,Vn+S-trem-B5-mf-1c 1.wav,training,2
PluckedStrings,Harp,bisbigliando,bisbigliando,Hp-bisb-E4-mf.wav,test,3
Clarinets,Clarinet-Bb,trill-major-second-up,trill,BbCl-trill-maj2-A#3-mf.wav,validation,1
Horns,Horn,flatterzunge,flatterzunge,Hn-flatt-D#5-pp.wav,training,4
Trumpets,Trumpet-C,trill-minor-second-up,trill,TpC-trill-min2-A4-mf.wav,validation,1
Tubas,Bass-Tuba,flatterzunge-and-voice-unison,flatterzunge,BBTb-flatt+voice-uni-A2-mf.wav,test,4
Strings,Contrabass,trill-major-second-up,trill,Cb-trill-maj2-D2-mf-4c.wav,training,1
PluckedStrings,Harp,bisbigliando,bisbigliando,Hp-bisb-A#1-p.wav,training,3
Strings,Violin,tremolo,tremolo,Vn-trem-B6-pp-1c.wav,training,2
Trombones,Tenor-Trombone,vibrato,vibrato,TTbn-vib-A2-fff.wav,test,0
Strings,Violoncello-sordina,tremolo,tremolo,Vc+S-trem-C#4-mf-1c.wav,training,2
Strings,Viola,tremolo,tremolo,Va-trem-C#3-ff-4c.wav,validation,2
Strings,Violin,tremolo,tremolo,Vn-trem-E5-mf-3c.wav,training,2
Strings,Contrabass,tremolo,tremolo,Cb-trem-D#4-ff-1c.wav,training,2
Strings,Violin,trill-minor-second-up,trill,Vn-trill-min2-G4-mf-4c.wav,test,1
Flutes,Flute,flatterzunge-to-ordinario,flatterzunge,Fl-flatt_ord-F4-mf.wav,validation,4
Strings,Viola,ordinario-to-tremolo,tremolo,Va-ord_trem-D4-mf.wav,training,2
Clarinets,Clarinet-Bb,flatterzunge,flatterzunge,BbCl-flatt-G#5-ff.wav,test,4
Clarinets,Clarinet-Bb,trill-minor-second-up,trill,BbCl-trill-min2-C#4-mf.wav,training,1
Strings,Violin-sordina,tremolo,tremolo,Vn+S-trem-A3-ff-4c.wav,training,2
Strings,Violin-sordina,tremolo,tremolo,Vn+S-trem-G5-mf-2c.wav,validation,2
Strings,Violin,tremolo,tremolo,Vn-trem-B3-mf-4c.wav,validation,2
Strings,Viola,tremolo-to-ordinario,tremolo,Va-trem_ord-A3-mf.wav,training,2
Bassoons,Bassoon,trill-major-second-up,trill,Bn-trill-maj2-E3-mf.wav,validation,1
Trombones,Tenor-Trombone,vibrato,vibrato,TTbn-vib-A2-f.wav,training,0
Strings,Violoncello,tremolo-to-ordinario,tremolo,Vc-trem_ord-A2-mf.wav,validation,2
Strings,Violoncello,tremolo,tremolo,Vc-trem-E2-mf-4c.wav,test,2
Strings,Contrabass,sul-ponticello-tremolo,tremolo,Cb-pont-trem-C#2-mf-4c.wav,validation,2
Strings,Viola,ordinario-to-tremolo,tremolo,Va-ord_trem-D#6-mf-1c.wav,validation,2
Strings,Violin-sordina-piombo,tremolo,tremolo,Vn+SP-trem-E6-mf-1c.wav,test,2
Strings,Contrabass,sul-tasto-tremolo,tremolo,Cb-tasto-trem-C3-mf-1c.wav,training,2
Strings,Violoncello,trill-major-second-up,trill,Vc-trill-maj2-D#2-mf-4c.wav,training,1
Trombones,Tenor-Trombone-cup,flatterzunge,flatterzunge,TTbn+C-flatt-E3-mf.wav,validation,4
Strings,Viola-sordina,tremolo,tremolo,Va+S-trem-D4-mf-3c.wav,training,2
Strings,Violin,tremolo,tremolo,Vn-trem-B4-pp-4c.wav,training,2
Horns,Horn,flatterzunge-stopped,flatterzunge,Hn-flatt-stopped-A#4-mf.wav,test,4
Strings,Violin,tremolo-to-ordinario,tremolo,Vn-trem_ord-C#6-mf.wav,training,2
Strings,Viola,tremolo,tremolo,Va-trem-F#4-mf-3c.wav,test,2
Strings,Violin,tremolo,tremolo,Vn-trem-E6-mf-1c.wav,training,2
Strings,Contrabass,ordinario-to-tremolo,tremolo,Cb-ord_trem-A3-mf-1c.wav,training,2
Strings,Violoncello,trill-minor-second-up,trill,Vc-trill-min2-D2-mf-4c.wav,test,1
Clarinets,Clarinet-Bb,flatterzunge,flatterzunge,BbCl-flatt-C#5-mf.wav,validation,4
Strings,Contrabass,artificial-harmonic-tremolo,tremolo,Cb-art-harm-trem-E3-mf-4c.wav,test,2
Bassoons,Bassoon,flatterzunge,flatterzunge,Bn-flatt-D#4-mf.wav,training,4
Strings,Violin-sordina,tremolo,tremolo,Vn+S-trem-C4-mf.wav,training,2
Strings,Violoncello,tremolo,tremolo,Vc-trem-G4-mf-1c.wav,test,2
Tubas,Bass-Tuba,flatterzunge-and-voice-unison,flatterzunge,BBTb-flatt+voice-uni-E2-mf.wav,test,4
Trombones,Tenor-Trombone-cup,flatterzunge,flatterzunge,TTbn+C-flatt-A#3-mf.wav,test,4
Strings,Viola,tremolo,tremolo,Va-trem-G3-pp-4c.wav,validation,2
Strings,Contrabass,tremolo-to-ordinario,tremolo,Cb-trem_ord-C#3-mf.wav,training,2
Flutes,Flute,ordinario-to-flatterzunge,flatterzunge,Fl-ord_flatt-B4-mf.wav,training,4
Strings,Violin,tremolo,tremolo,Vn-trem-D5-ff-3c.wav,training,2
Strings,Violin,trill-major-second-up,trill,Vn-trill-maj2-G#5-mf-1c.wav,training,1
Trumpets,Trumpet-C,flatterzunge,flatterzunge,TpC-flatt-A#3-pp.wav,training,4
Trombones,Tenor-Trombone,flatterzunge,flatterzunge,TTbn-flatt-C#3-pp.wav,training,4
Trumpets,Trumpet-C,flatterzunge-to-ordinario,flatterzunge,TpC-flatt_ord-D5-f.wav,training,4
Strings,Violin,trill-minor-second-up,trill,Vn-trill-min2-C6-mf-1c.wav,test,1
Horns,Horn,trill-minor-second-up,trill,Hn-trill-min2-A2-mf.wav,training,1
Bassoons,Bassoon,trill-minor-second-up,trill,Bn-trill-min2-C#5-mf.wav,validation,1
Horns,Horn,flatterzunge-to-ordinario,flatterzunge,Hn-flatt_ord-D#4-f.wav,training,4
Tubas,Bass-Tuba,flatterzunge,flatterzunge,BBTb-flatt-D3-pp.wav,training,4
PluckedStrings,Harp,bisbigliando,bisbigliando,Hp-bisb-F2-p.wav,test,3
Horns,Horn,flatterzunge-stopped,flatterzunge,Hn-flatt-stopped-D#4-mf.wav,test,4
Trombones,Tenor-Trombone-wah,flatterzunge-closed,flatterzunge,TTbn+W-flatt-closed-C3-mf.wav,test,4
Strings,Contrabass,tremolo,tremolo,Cb-trem-E3-pp-2c.wav,training,2
Strings,Violin,sul-ponticello-tremolo,tremolo,Vn-pont-trem-E5-mf-2c.wav,training,2
Strings,Viola,sul-tasto-tremolo,tremolo,Va-tasto-trem-G3-mf-4c.wav,test,2
Strings,Contrabass,tremolo,tremolo,Cb-trem-C#3-mf-1c.wav,training,2
Strings,Violin,sul-ponticello-tremolo,tremolo,Vn-pont-trem-F#5-mf-1c.wav,training,2
Strings,Violin,ordinario-to-tremolo,tremolo,Vn-ord_trem-G5-mf.wav,test,2
Saxophones,Alto-Sax,ordinario-to-flatterzunge,flatterzunge,ASax-ord_flatt-E4-mf.wav,test,4
Strings,Violoncello-sordina,tremolo,tremolo,Vc+S-trem-C3-mf-3c.wav,training,2
Strings,Violin,tremolo,tremolo,Vn-trem-C#6-mf-2c.wav,validation,2
Saxophones,Alto-Sax,bisbigliando,bisbigliando,ASax-bisb-F5-mf.wav,training,3
Saxophones,Alto-Sax,bisbigliando,bisbigliando,ASax-bisb-D5-mf.wav,test,3
Trombones,Tenor-Trombone,vibrato,vibrato,TTbn-vib-G#3-p.wav,training,0
Horns,Horn,ordinario-to-flatterzunge,flatterzunge,Hn-ord_flatt-C#3-f.wav,training,4
Strings,Violoncello,tremolo,tremolo,Vc-trem-G#2-mf-4c.wav,training,2
Clarinets,Clarinet-Bb,flatterzunge,flatterzunge,BbCl-flatt-E5-pp.wav,training,4
Bassoons,Bassoon,trill-major-second-up,trill,Bn-trill-maj2-E4-mf.wav,training,1
Strings,Contrabass,sul-ponticello-tremolo,tremolo,Cb-pont-trem-A#2-mf-3c.wav,training,2
Oboes,Oboe,vibrato,vibrato,Ob-vib-A#5-mf.wav,training,0
Strings,Viola,sul-tasto-tremolo,tremolo,Va-tasto-trem-C3-mf-4c.wav,training,2
Strings,Violin,trill-minor-second-up,trill,Vn-trill-min2-A5-mf-1c.wav,validation,1
Strings,Viola,trill-minor-second-up,trill,Va-trill-min2-C5-mf-1c.wav,training,1
Oboes,Oboe,vibrato,vibrato,Ob-vib-C#5-mf.wav,training,0
Strings,Viola,tremolo,tremolo,Va-trem-G#5-mf-1c.wav,test,2
PluckedStrings,Harp,bisbigliando-with-stick,bisbigliando,Hp-bisb+stick-G#5-mf.wav,training,3
Horns,Horn,flatterzunge,flatterzunge,Hn-flatt-A4-pp.wav,test,4
Strings,Violoncello,sul-tasto-tremolo,tremolo,Vc-tasto-trem-B3-mf-2c.wav,training,2
Flutes,Flute,trill-major-second-up,trill,Fl-trill-maj2-F6-mf.wav,training,1
Bassoons,Bassoon,flatterzunge,flatterzunge,Bn-flatt-A3-mf.wav,training,4
Strings,Viola,tremolo,tremolo,Va-trem-A#3-ff-3c.wav,training,2
Strings,Violin,tremolo,tremolo,Vn-trem-C5-pp-2c.wav,test,2
Trumpets,Trumpet-C,flatterzunge,flatterzunge,TpC-flatt-F4-mf.wav,training,4
Tubas,Bass-Tuba,ordinario-to-flatterzunge,flatterzunge,BBTb-ord_flatt-F3-mf.wav,training,4
Strings,Viola,artificial-harmonic-tremolo,tremolo,Va-art-harm-trem-A#5-mf-4c.wav,training,2
Strings,Violin-sordina,tremolo,tremolo,Vn+S-trem-B6-mf-1c.wav,training,2
PluckedStrings,Harp,bisbigliando-with-stick,bisbigliando,Hp-bisb+stick-F5-mf.wav,validation,3
Strings,Viola,ordinario-to-tremolo,tremolo,Va-ord_trem-D6-mf.wav,training,2
Oboes,Oboe,trill-major-second-up,trill,Ob-trill-maj2-D6-mf.wav,validation,1
Flutes,Flute,ordinario-to-flatterzunge,flatterzunge,Fl-ord_flatt-A#4-mf.wav,validation,4
Trombones,Tenor-Trombone-harmon,flatterzunge,flatterzunge,TTbn+H-flatt-A3-mf.wav,test,4
Strings,Violin,sul-ponticello-tremolo,tremolo,Vn-pont-trem-D#5-mf-3c.wav,training,2
PluckedStrings,Harp,bisbigliando,bisbigliando,Hp-bisb-C4-mf.wav,training,3
Bassoons,Bassoon,vibrato,vibrato,Bn-vib-C#2-mf.wav,training,0
Strings,Violin,ordinario-to-tremolo,tremolo,Vn-ord_trem-A#4-mf.wav,training,2
Strings,Violin,tremolo,tremolo,Vn-trem-G3-mf-4c.wav,training,2
Horns,Horn,ordinario-to-flatterzunge,flatterzunge,Hn-ord_flatt-G4-f.wav,training,4
Strings,Violin,artificial-harmonic-tremolo,tremolo,Vn-art-harm-trem-G7-mf-2c.wav,test,2
Horns,Horn,flatterzunge-to-ordinario,flatterzunge,Hn-flatt_ord-G#3-f.wav,test,4
Horns,Horn,trill-minor-second-up,trill,Hn-trill-min2-G3-mf.wav,training,1
